VID,Label,Start,End,Height,Width,FramesCut,AnnotatedFrames,Usage
aO9LNom2wa0,68,00:01:28,00:01:34,320,426,101,3,0
aPzxPEBaF2Y,18,00:00:33,00:00:40,320,568,210,3,0
aQa84Z-L2Qc,72,00:00:04,00:00:09,320,426,75,3,1
aSwtv3Go81M,22,00:00:01,00:00:04,320,426,90,3,0
aSyb2wedmBc,26,00:00:01,00:00:07,320,426,180,3,0
aUOitI-Pgog,34,00:01:34,00:01:37,320,568,72,3,0
aVZBN6sjZR0,43,00:00:04,00:00:10,320,568,144,5,0
aYbZ5DFWN0c,78,00:02:45,00:02:48,320,568,91,3,0
aYgaAnvJMSg,16,00:00:50,00:00:53,320,568,90,3,0
aab2qf7bZoI,28,00:00:00,00:00:04,320,426,121,3,0
abgBM_jecSE,48,00:00:14,00:00:24,320,426,301,3,0
acveK29W2C4,57,00:00:33,00:00:37,320,568,96,3,0
ad1Hqh9ZJQw,65,00:00:07,00:00:10,320,426,90,3,0
adGVV_EYiq4,13,00:00:12,00:00:18,320,480,181,3,1
adTkwZbovD0,73,00:00:02,00:00:08,320,426,117,3,0
adgdh4LAb4c,36,00:00:14,00:00:19,320,568,151,3,1
aeXzdiPANQA,73,00:00:10,00:00:14,320,568,120,5,1
afEOCnXsTk4,15,00:00:04,00:00:08,320,568,120,3,0
afOL3SR5CM4,36,00:00:36,00:00:37,320,568,30,3,0
agk1Pgo2jWY,65,00:00:13,00:00:16,320,568,91,3,0
agp8AYCf3wE,26,00:00:12,00:00:16,320,426,40,3,0
ahdNye4F3Us,12,00:00:23,00:00:29,320,568,180,3,0
aiiaCN0dEPg,65,00:00:03,00:00:06,320,426,30,3,0
ajIp04t9-zc,13,00:03:16,00:03:21,320,568,150,3,0
akafnWXI0mo,55,00:03:11,00:03:19,320,568,240,3,0
an59x9ANZL8,34,00:00:29,00:00:38,320,568,217,3,0
aocdTVLO7aM,36,00:00:40,00:00:42,320,568,60,3,1
aon3IF_qxno,28,00:00:01,00:00:09,320,568,240,3,1
apScPGgLTms,43,00:00:10,00:00:16,320,426,180,3,1
apUrSD1-O2Q,16,00:01:09,00:01:13,320,568,100,3,0
arUMyPmo3kw,22,00:00:36,00:00:43,320,568,175,3,0
arbeDZSEal8,66,00:00:04,00:00:07,320,568,90,3,0
as5iYPsSGXg,26,00:00:00,00:00:05,320,426,151,5,0
asmj57g4gQk,75,00:00:46,00:00:48,320,568,60,5,0
atgXRy1ZqAs,43,00:00:32,00:00:40,320,568,144,5,0
auUUYQQGcvw,22,00:00:00,00:00:05,320,426,151,3,1
auySLSmpj8Q,34,00:00:41,00:00:47,320,568,181,3,0
avAfA9ymeB4,22,00:01:06,00:01:12,320,568,180,5,0
avSpMOJTQkU,55,00:00:00,00:00:05,320,426,100,3,0
avq2yhLC2vI,46,00:00:14,00:00:17,320,426,91,3,0
ax0ZJ8Yk1J8,78,00:00:10,00:00:15,320,480,150,3,0
axFm40fAM4M,48,00:00:00,00:00:05,320,568,126,3,0
axkHGnmNsks,11,00:01:40,00:01:43,320,568,75,3,0
axs3ifQNWdw,77,00:00:00,00:00:04,320,480,40,3,0
ay2_twZF_XE,78,00:05:08,00:05:12,320,568,100,3,0
ay8tJQ8wb98,72,00:00:18,00:00:24,320,426,180,3,0
b-6ZKADToAQ,22,00:01:00,00:01:07,320,568,211,3,0
b-bEtoNzGHY,43,00:01:07,00:01:10,320,426,90,3,0
b0Z02_-YJjI,63,00:00:00,00:00:06,320,568,181,3,1
b2R0UGw2cc0,17,00:00:35,00:00:39,320,568,100,3,0
b2R_4lzpthQ,18,00:09:15,00:09:17,320,568,61,3,0
b2u5iSfVCKU,56,00:00:02,00:00:05,320,568,72,3,0
b30cVsBScxs,61,00:00:00,00:00:05,320,426,151,3,0
b3yVdxutCtw,63,00:00:02,00:00:08,320,568,180,3,1
b6bzlwgV3ZQ,15,00:01:53,00:01:55,320,568,60,3,0
b6pwRAPlRAo,68,00:00:05,00:00:12,320,568,175,3,0
b7D3QscIZso,56,00:00:02,00:00:08,320,400,150,3,1
b7SnqaGMg5Y,18,00:00:26,00:00:28,320,568,48,3,0
b8_ASkhmdCA,12,00:00:00,00:00:05,320,568,151,3,0
bAbbvn_qPi8,22,00:00:02,00:00:10,320,568,240,3,0
bBvZSU9A1vQ,34,00:00:16,00:00:19,320,568,90,2,0
bCEku_mvAac,66,00:00:32,00:00:35,320,568,90,3,0
bGfuK9H1RKk,16,00:01:35,00:01:40,320,568,125,3,0
bHGynk8ufU0,56,00:00:07,00:00:10,320,426,35,3,0
bJ9LAZRikWc,35,00:02:01,00:02:06,320,568,150,5,0
bJzru8TM0kk,12,00:01:51,00:01:57,320,568,150,3,1
bKe5WQc_uSs,78,00:15:39,00:15:43,320,568,100,3,1
bMH1fMt51N8,76,00:00:20,00:00:23,320,568,72,3,0
bNZs-hrr6XA,65,00:00:13,00:00:16,320,426,91,3,1
bQJVlPPRUhg,67,00:00:02,00:00:06,320,568,100,3,1
bRouUWZSolE,57,00:01:58,00:02:02,320,558,121,3,0
bTeWzYmKTAo,45,00:00:17,00:00:20,320,568,75,3,0
bV6JkPen0wM,57,00:00:00,00:00:05,320,426,151,3,0
bVu0Ms6Stfc,78,00:00:36,00:00:41,320,568,120,3,0
bWw_3C18-KA,78,00:10:00,00:10:05,320,568,125,3,0
bXiCVywbbFM,28,00:00:00,00:00:08,320,568,241,3,0
b_i2uq7MhnY,54,00:00:08,00:00:11,320,480,75,3,0
b_yiWIXBI7o,11,00:00:50,00:00:56,320,400,150,3,0
bcw7yYjFZvE,77,00:00:00,00:00:03,320,568,91,3,0
bdtHhiH2MHc,13,00:01:23,00:01:31,320,568,240,3,0
beHx8qosnMw,63,00:00:02,00:00:05,320,568,90,3,0
beSUkPwwl9Q,68,00:00:25,00:00:31,320,426,180,3,0
bfFqLVyHRtw,46,00:00:16,00:00:19,320,568,90,3,0
bicxykHGpic,72,00:00:01,00:00:08,320,426,210,3,0
bigDZ_ySiE8,35,00:00:55,00:00:58,320,480,90,3,1
bjITPWl_PE8,35,00:00:20,00:00:25,320,426,90,3,1
bk6h6w0xRjU,72,00:00:26,00:00:34,320,426,241,3,0
blVEC0ERdnE,63,00:00:05,00:00:10,320,426,125,3,1
bmUsMbFmfVg,55,00:00:07,00:00:15,320,568,240,3,0
bn6YN5Mb7mU,44,00:02:52,00:02:55,320,568,75,3,0
bnL9RuZjBZs,45,00:00:35,00:00:37,320,564,50,3,0
bnX78Yl2ZsI,54,00:01:00,00:01:03,320,568,91,3,0
bq7i9dl9byI,36,00:00:05,00:00:13,320,390,113,3,0
bqHixJVRiGw,56,00:02:15,00:02:20,320,568,151,3,0
bsJw1I-j6Iw,48,00:00:00,00:00:08,320,568,241,3,0
btgzSl6uSro,77,00:00:38,00:00:42,320,568,120,3,1
bv3rloRdoSM,41,00:00:34,00:00:42,320,426,240,3,0
bvKch4T4hI4,26,00:00:12,00:00:17,320,532,75,3,0
bvUVhct7aSY,35,00:00:53,00:00:58,320,426,150,3,0
bvsj1owq0xA,57,00:02:03,00:02:08,320,568,120,3,0
c-1F-sLczas,48,00:00:08,00:00:16,320,426,240,3,0
c-QiIccd9Co,12,00:00:00,00:00:08,320,568,241,3,0
c2cB09ocb6U,65,00:00:03,00:00:06,320,568,89,3,1
c2pzt3UlHJw,72,00:00:07,00:00:10,320,568,90,3,0
c2yuTg-G9HI,41,00:00:04,00:00:10,320,426,180,5,1
c3xY2kc3MJw,28,00:00:00,00:00:07,320,568,176,3,1
c637KLPyASc,11,00:01:31,00:01:35,320,568,96,3,0
c6e9BszjKqU,46,00:00:00,00:00:03,320,426,91,3,0
c6knEYcFXVc,55,00:00:20,00:00:28,320,426,200,3,0
c6zFEd7svac,61,00:02:22,00:02:30,320,426,120,3,0
c7KTmvyVoOo,55,00:00:22,00:00:25,320,568,90,3,0
c7MIeYKwW2o,16,00:00:11,00:00:19,320,568,241,3,1
c7zAJ7drZBQ,72,00:00:24,00:00:27,320,568,90,3,0
c8lJXhJLNR8,55,00:00:27,00:00:32,320,426,151,5,0
c8z5g9EHYZ0,65,00:00:33,00:00:35,320,568,60,3,0
c9MWXABamtQ,72,00:00:00,00:00:04,320,426,60,3,0
c9kfCVDfBQ8,36,00:00:01,00:00:05,320,568,120,3,0
cA1kv2y0Nlw,77,00:00:11,00:00:15,320,568,121,3,1
cAI5-JsFxqk,66,00:00:03,00:00:06,320,426,45,3,0
cBFb8TUr9w4,67,00:00:11,00:00:14,320,568,91,3,0
cDCJTeQZFkU,43,00:00:00,00:00:08,320,568,241,3,0
cEF4xVCerO4,72,00:00:09,00:00:17,320,580,240,3,0
cEIR9Uo8Z4A,41,00:00:06,00:00:11,320,568,125,3,0
cFA4pgfEfPg,13,00:03:06,00:03:14,320,568,192,3,1
cGMEGr6Irww,45,00:01:02,00:01:10,320,568,240,3,0
cGpxq11B4IQ,12,00:00:11,00:00:14,320,568,91,3,0
cHGn8l2j-e8,36,00:00:03,00:00:06,320,568,90,3,0
cI4mFg0g0PM,22,00:00:02,00:00:10,320,568,240,3,0
cIfPz52o3dE,26,00:00:33,00:00:39,320,426,180,3,0
cJLp2BqIrk0,36,00:04:03,00:04:08,320,568,125,3,1
cKD4nMo1YrY,66,00:00:15,00:00:19,320,426,60,5,0
cKeJH9HX2E4,17,00:00:11,00:00:14,320,426,91,3,0
cMmlEUn7Zkw,61,00:00:18,00:00:23,320,568,150,3,0
cN0lgFqTVUM,73,00:00:02,00:00:06,320,568,60,3,0
cN_29r79Wtg,65,00:00:00,00:00:03,320,426,91,3,0
cRO6JdP5SVA,57,00:00:33,00:00:37,320,568,100,3,0
cSb3TeIyVO4,76,00:00:27,00:00:30,320,426,91,3,0
cSd5gYfRgoY,77,00:00:05,00:00:09,320,568,120,3,0
cSs0kkv1TfU,28,00:00:00,00:00:03,320,426,91,3,0
cUqcvawPxO4,78,00:00:43,00:00:51,320,426,241,3,0
cXND5LkwcYM,67,00:00:25,00:00:30,320,426,150,3,0
cXdZh3xZMJM,56,00:00:00,00:00:05,320,426,151,3,0
cXx6c42-Fxo,46,00:00:01,00:00:04,320,568,90,3,0
c_6PDA1k1e4,72,00:00:00,00:00:04,320,426,121,3,0
c_uoxnlAfCE,54,00:00:40,00:00:43,320,568,90,3,0
c_v0yvLyTP8,76,00:00:18,00:00:22,320,426,120,3,1
caTDocD4PXU,11,00:00:19,00:00:24,320,426,125,3,1
catwUL0ERWE,11,00:06:24,00:06:27,320,568,90,3,0
cbR6bEV-Ia0,46,00:00:05,00:00:08,320,426,90,3,1
cd9lf89Azls,56,00:00:54,00:00:57,320,568,90,3,1
cdbk0jmq1eg,63,00:00:34,00:00:38,320,568,120,3,0
cdjvk5bwFrQ,78,00:04:42,00:04:46,320,568,100,3,1
cgdzNuSAWFg,45,00:00:01,00:00:04,320,426,90,3,0
cgtYrlFwzF0,61,00:00:08,00:00:13,320,426,150,5,0
ciEOjqv7xgE,46,00:02:22,00:02:29,320,426,210,3,0
cie5J49U-RE,41,00:00:21,00:00:29,320,568,192,3,0
cinwmUanuh8,65,00:00:32,00:00:37,320,426,150,3,0
cj7dYKPDhe0,76,00:00:00,00:00:03,320,426,91,3,1
cjGbqaFdSMw,12,00:00:24,00:00:28,320,426,120,5,0
cjPnpoExiHM,78,00:00:46,00:00:50,320,568,120,3,0
ck0sVjWtVp0,75,00:00:32,00:00:35,320,426,51,3,1
cmRKH3bbBy4,34,00:00:10,00:00:16,320,426,180,3,0
cmVQgAEn0kk,12,00:00:00,00:00:08,320,568,241,3,0
cncj29umHYg,17,00:00:59,00:01:07,320,568,241,3,0
cneFjpT18Kk,65,00:00:09,00:00:12,320,568,75,5,1
coXmTLn7C-g,77,00:00:09,00:00:14,320,568,150,2,1
cqaerA8Bhto,41,00:00:09,00:00:14,320,568,150,3,0
crZ48VB68AY,54,00:03:02,00:03:05,320,480,90,3,0
crmsamezAGY,54,00:00:10,00:00:13,320,426,90,3,0
csfUmZ3xUY4,78,00:03:03,00:03:07,320,568,120,3,0
cthnsAqml-U,78,00:00:31,00:00:35,320,426,120,3,0
cv3KZYxsZlo,46,00:00:13,00:00:16,320,426,91,3,0
cvVHSjkWVV8,73,00:00:01,00:00:05,320,568,120,3,0
czQ443hsQxU,41,00:00:34,00:00:40,320,568,180,3,1
d-B9Bh2xSFE,21,00:00:04,00:00:12,320,568,240,3,1
d0yqKpH2D8c,75,00:00:03,00:00:06,320,426,90,3,0
d4KAXgiKESI,54,00:00:04,00:00:07,320,426,30,3,0
d4gG8KTSXP4,34,00:00:04,00:00:06,320,568,60,3,1
d5RzMPrZvm8,57,00:04:50,00:04:53,320,568,90,3,1
d7_FVFPd4L0,68,00:00:15,00:00:18,320,568,91,3,0
d8-L1UghdaU,65,00:00:11,00:00:14,320,568,91,3,0
d8fKO-NPvq4,18,00:00:49,00:00:55,320,426,180,5,0
dA90V8J6mOA,66,00:00:15,00:00:19,320,568,121,3,1
dCOvAf_-Xz8,76,00:01:14,00:01:17,320,568,73,5,0
dDla9AldDis,77,00:00:13,00:00:21,320,568,241,3,0
dEwSE3eg7jM,15,00:00:06,00:00:09,320,568,90,3,0
dFNNLU9ymBc,57,00:00:18,00:00:21,320,568,75,3,1
dH6cw_y-Ltg,68,00:01:20,00:01:23,320,426,90,3,1
dHAHKInrd9I,21,00:00:00,00:00:08,320,426,241,3,0
dI8F6aNC6K4,36,00:00:01,00:00:07,320,568,180,3,0
dI8ryR5XNFI,26,00:00:07,00:00:11,320,426,120,3,0
dLzbz1sp5BQ,57,00:00:21,00:00:25,320,568,120,3,1
dMDkW8Qpx5Q,63,00:00:04,00:00:08,320,568,120,3,1
dNejTRta6gE,48,00:01:11,00:01:16,320,426,150,3,1
dNiA-3mP3GA,76,00:00:00,00:00:05,320,426,151,3,0
dQVfzLc1QQg,15,00:00:01,00:00:04,320,568,90,3,1
dTG-pesCfW4,54,00:00:08,00:00:11,320,390,90,3,0
dVNU9RT8LiQ,11,00:03:48,00:03:54,320,568,144,3,0
dW5jhehv_h8,63,00:00:31,00:00:38,320,480,210,3,0
dWbpE__hrDk,22,00:00:01,00:00:08,320,568,210,3,0
dXMmNmeZY7A,41,00:00:05,00:00:11,320,568,180,3,0
dYYfJAMP-BE,36,00:00:18,00:00:24,320,426,180,1,0
dYjofylX3Cs,48,00:01:01,00:01:09,320,568,200,3,0
d_FbM4s2aTw,46,00:00:00,00:00:04,320,426,121,3,1
dcILeC9CtKE,15,00:01:05,00:01:10,320,426,150,3,0
dcsSO0xHCbA,34,00:00:03,00:00:07,320,568,120,3,0
df0VGWacGh4,65,00:00:10,00:00:13,320,564,90,3,0
diQcMf92fus,76,00:00:39,00:00:45,320,426,180,3,0
dkyAw6ztPic,55,00:00:17,00:00:25,320,568,240,3,0
dl1ECjJZ-H0,77,00:00:00,00:00:06,320,426,181,3,0
dmlzeUWnXZ4,67,00:00:47,00:00:50,320,480,90,3,0
dofA-r6WkCQ,56,00:00:01,00:00:05,320,568,120,3,0
dpxHATOM4Rw,66,00:00:00,00:00:03,320,532,91,3,0
dq1M7VPcZKU,72,00:00:36,00:00:40,320,568,120,3,0
dqNED0BZgwg,12,00:00:05,00:00:13,320,568,192,3,0
dr_YGFzIW-M,66,00:00:00,00:00:06,320,426,151,3,0
dsSr8AxRRYU,68,00:00:15,00:00:18,320,426,89,3,0
dsrt4IHRi2c,54,00:00:57,00:00:59,320,568,50,3,1
dtlZz1RcGVk,17,00:00:00,00:00:04,320,426,121,3,0
dtwoZbQ8LkA,78,00:09:52,00:09:57,320,568,125,3,0
dvKCwpR6nw4,28,00:00:03,00:00:09,320,568,144,5,0
dy3oN4nv0oo,18,00:00:00,00:00:08,320,568,193,3,0
dySCAkM-u6M,63,00:00:01,00:00:05,320,568,96,3,1
dyeoNMsim2M,56,00:02:33,00:02:36,320,426,90,3,0
e-EwWXcyoIw,43,00:01:39,00:01:43,320,480,120,3,0
e-gPqy7qkdg,65,00:00:20,00:00:23,320,568,75,1,0
e-qXJEqGDuQ,41,00:00:05,00:00:10,320,568,150,3,0
e0G28S4hNrg,66,00:00:55,00:01:00,320,426,75,3,0
e21-VZTkNww,45,00:00:25,00:00:30,320,480,150,5,0
e3xk4ZqfrNA,36,00:00:50,00:00:53,320,426,90,3,0
e3yY-oWfZ2k,41,00:00:06,00:00:11,320,568,125,3,0
e4FHjCms_6E,76,00:00:14,00:00:18,320,426,76,3,0
e4SW0mokP-g,35,00:00:09,00:00:14,320,426,150,3,0
e50b__YQnt8,45,00:00:13,00:00:16,320,426,91,3,0
e5Iqjc0wqAs,77,00:00:01,00:00:09,320,568,240,3,0
e5LhIQdxCbU,15,00:00:04,00:00:06,320,568,60,3,0
e7D2jNElvPk,78,00:15:36,00:15:42,320,568,150,3,0
e7Kjy13woXg,28,00:00:27,00:00:35,320,426,241,3,0
e7a1wW6-ydI,63,00:00:12,00:00:15,320,426,90,3,0
eD1oLBITyeE,26,00:00:30,00:00:38,320,568,241,3,1
eEHuss9E1LY,75,00:00:36,00:00:39,320,568,90,3,0
eEtxPWlO-Mc,63,00:00:05,00:00:09,320,568,96,3,0
eHNG2kC4MGM,28,00:00:06,00:00:12,320,568,180,3,0
eICNLjnzZ7g,65,00:00:01,00:00:04,320,426,90,3,0
eJk1Im2B3W0,36,00:02:40,00:02:46,320,426,180,3,0
eKx6C8XTNDU,78,00:00:48,00:00:56,320,426,240,3,0
eLP860j6ANk,68,00:00:28,00:00:33,320,568,125,3,0
eLZCsQSkJ7k,16,00:00:00,00:00:08,320,568,120,3,0
eNBAEMcUfQ8,63,00:00:00,00:00:05,320,568,151,5,0
ePL9aDE6VwE,28,00:00:27,00:00:30,320,568,73,3,0
eQ8x1FGkApk,12,00:00:27,00:00:29,320,568,61,3,0
eR6bSwdYAyk,55,00:00:02,00:00:10,320,480,240,3,0
eS7N4TqWPjM,55,00:02:52,00:02:56,320,426,60,3,1
eSQRFHMhakQ,15,00:00:03,00:00:06,320,568,90,3,0
eTJQSlrK73Q,75,00:01:08,00:01:14,320,568,180,3,0
eTgPKRdRiz0,68,00:00:22,00:00:27,320,568,150,5,0
eUukd41oU3M,12,00:00:08,00:00:16,320,568,240,3,0
eW3LZPdKQEE,73,00:00:28,00:00:31,320,568,91,3,0
eWoGfahOyJ4,22,00:00:06,00:00:12,320,426,180,3,0
eYT78FI0UwM,36,00:00:04,00:00:08,320,568,120,3,0
eZVuh3ZSlxQ,77,00:00:42,00:00:47,320,568,151,3,0
e_02Ks8t_0g,34,00:00:16,00:00:23,320,426,210,3,0
eaw6YQllqdc,26,00:00:37,00:00:40,320,568,90,3,0
ebAIiO0D3fA,35,00:00:12,00:00:18,320,568,181,3,0
ebEMJy4cznQ,57,00:00:00,00:00:04,320,568,97,3,0
ebnFLEea9SE,54,00:00:03,00:00:06,320,426,75,3,0
ec6Nud0N5Jk,28,00:00:03,00:00:11,320,568,192,3,0
ecD8xC8O3KU,75,00:00:09,00:00:12,320,426,75,3,0
ef5bT2DOHSw,78,00:17:45,00:17:49,320,568,100,3,0
eg3f9fc0zio,46,00:00:03,00:00:08,320,426,136,5,0
ehHKB0DAgsE,73,00:00:00,00:00:06,320,426,151,3,1
ek0oX22XfAM,12,00:00:41,00:00:48,320,568,168,5,0
ek_UN54EsGs,68,00:00:18,00:00:23,320,568,150,3,0
elNRsVhrf7A,75,00:00:00,00:00:06,320,568,179,3,0
elXRFIRun20,43,00:02:12,00:02:16,320,568,121,3,0
elzBa6n44_w,48,00:00:00,00:00:03,320,426,91,3,1
emD_9KXAQJw,44,00:04:04,00:04:07,320,568,90,3,0
emXpvx2MXxQ,13,00:00:33,00:00:36,320,568,90,3,0
epfVsKd-lyQ,11,00:03:40,00:03:44,320,426,60,3,0
epv31fba1F4,15,00:01:10,00:01:15,320,426,90,5,0
eqyT-SmMVH0,21,00:00:22,00:00:30,320,426,96,3,0
erQAJEaAlvY,68,00:01:08,00:01:17,320,568,225,3,0
erbmJeoeQ1c,48,00:00:14,00:00:18,320,426,121,3,0
es-zMJI_a98,45,00:00:03,00:00:11,320,426,192,3,0
et27qvgPjD8,22,00:00:03,00:00:07,320,426,120,3,1
eyu0lE9Uzjk,57,00:01:11,00:01:12,320,568,30,3,0
f3xWaOkXCSQ,22,00:01:05,00:01:12,320,568,210,5,1
f69BvM1yXFE,78,00:12:01,00:12:05,320,568,101,3,0
f6kVA8MP95s,48,00:00:05,00:00:10,320,568,150,5,0
f7HEr43U24s,77,00:00:41,00:00:46,320,568,151,3,0
f7O9b8HtpdM,13,00:01:28,00:01:33,320,426,151,3,0
f7QQKXPxjp0,12,00:00:23,00:00:29,320,426,180,3,1
f9edMwBOcLU,68,00:00:00,00:00:05,320,568,121,5,0
f9j1IkIEVLk,66,00:00:07,00:00:15,320,426,120,3,0
f9xqBwKQKIg,63,00:00:36,00:00:41,320,566,150,3,0
fD275TptSYs,63,00:00:00,00:00:04,320,426,121,3,0
fDWOY71uBgU,46,00:00:04,00:00:07,320,568,72,3,0
fHIJVBRSqUI,35,00:02:33,00:02:38,320,480,150,5,0
fIlnuxDAOnc,43,00:00:20,00:00:24,320,568,100,3,0
fK8yssWNkIY,12,00:00:28,00:00:33,320,568,151,5,0
fLBZUTfTdUA,43,00:00:42,00:00:50,320,426,241,3,0
fNR6ats8DSU,26,00:00:13,00:00:18,320,568,151,3,0
fNuVt6KENzk,76,00:00:00,00:00:05,320,426,126,3,0
fP8_QASSEjs,75,00:00:08,00:00:16,320,568,240,3,0
fPfq_CYDF-k,15,00:00:13,00:00:16,320,426,91,3,1
fQ7mJ0kAVN4,22,00:02:08,00:02:11,320,468,90,3,0
fQZW30ijzhw,22,00:00:10,00:00:13,320,532,90,3,1
fSwW7YRwvRk,16,00:02:16,00:02:21,320,426,150,3,1
fUUj_f-lifc,26,00:03:12,00:03:20,320,568,241,3,0
fU_7f2dVbBY,26,00:00:00,00:00:04,320,390,121,3,0
fVu9oT78dQQ,21,00:00:02,00:00:10,320,480,200,3,1
fZcnenBxnIA,56,00:00:01,00:00:08,320,568,210,3,0
f_2VrLINP3Y,43,00:01:00,00:01:08,320,568,241,3,0
fbzLwVxFV40,57,00:00:00,00:00:05,320,558,151,3,0
fcKR3KOwizU,68,00:01:00,00:01:08,320,568,201,3,0
fdnmLz7SAAw,12,00:00:45,00:00:55,320,568,301,3,0
fgk6DnFLBkE,63,00:00:01,00:00:07,320,568,180,3,0
fh68-PXZ9Oo,75,00:00:17,00:00:20,320,568,90,3,0
fiESmVauiPI,67,00:00:00,00:00:02,320,568,61,3,1
fnoLjuREvGU,76,00:00:18,00:00:24,320,568,180,3,1
foShf4OXjHM,73,00:00:00,00:00:08,320,426,241,3,0
fq-GkA1pm5M,77,00:00:12,00:00:17,320,568,120,5,0
frRsC1SWY1Q,54,00:02:13,00:02:17,320,568,96,5,1
fruimvo90vA,17,00:00:00,00:00:05,320,568,151,3,0
ftSwBfnq11E,28,00:01:16,00:01:19,320,568,90,3,0
fuFuis8WT5M,56,00:00:05,00:00:09,320,568,120,5,0
fvl8FzxYRLo,34,00:00:14,00:00:17,320,426,91,3,1
fw2rRGTk7Rs,77,00:00:58,00:01:02,320,568,121,3,0
fwO2MF6K3xI,16,00:01:16,00:01:22,320,568,180,3,1
fxj6ZvrgrT8,15,00:00:03,00:00:07,320,426,120,3,0
g0LnNgkGKEQ,68,00:00:11,00:00:15,320,568,96,3,0
g1zHz_z51vo,26,00:00:28,00:00:35,320,426,211,3,0
g3tg_c4FAas,76,00:00:03,00:00:09,320,568,177,3,0
g4klB2vko-4,26,00:00:00,00:00:03,320,568,73,3,0
g7f1feSjDks,54,00:00:09,00:00:13,320,480,60,3,0
g7rEoHByNaU,54,00:00:00,00:00:03,320,480,91,3,0
g8bMegTPxBY,44,00:00:13,00:00:21,320,426,241,3,0
g8bxP62F8Uw,77,00:00:45,00:00:50,320,568,151,3,0
g960XKvn78g,46,00:00:01,00:00:05,320,426,120,3,1
gAnolgf38aU,45,00:00:32,00:00:36,320,568,120,3,0
gBR7HzwvlyQ,15,00:01:03,00:01:05,320,568,50,3,0
gDw71Nxz5Ko,75,00:00:02,00:00:05,320,426,33,3,0
gEKcxYdx_0Y,35,00:00:56,00:01:02,320,426,181,3,0
gEpiQeF5BGU,48,00:00:12,00:00:20,320,568,241,3,0
gErWZnR0ELI,35,00:09:27,00:09:32,320,568,120,3,0
gIXkBaXQvKM,76,00:00:09,00:00:12,320,568,90,3,0
gIe5tckyNdw,66,00:00:07,00:00:14,320,568,210,3,0
gKDdLAR2wFE,68,00:00:00,00:00:08,320,568,201,3,1
gKRA5BOeKM0,46,00:00:31,00:00:39,320,568,240,3,0
gLSuAdYokKo,48,00:00:11,00:00:16,320,426,120,3,0
gLnM389Wo9Y,11,00:19:30,00:19:34,320,568,96,3,0
gQTWuYg5Ms8,28,00:00:04,00:00:09,320,568,150,3,0
gVyEWGJ7LzI,73,00:00:04,00:00:11,320,568,210,3,0
gWDL93c4tiM,54,00:01:08,00:01:11,320,566,90,3,1
gc09mJearCs,13,00:00:30,00:00:33,320,568,91,3,0
gc5cMErB_fA,56,00:04:57,00:05:01,320,480,121,3,0
gcinwdIqXtU,13,00:00:42,00:00:45,320,568,91,3,0
geOXLk6IpyE,55,00:07:32,00:07:37,320,426,150,5,0
gihakvOfsF4,28,00:00:35,00:00:43,320,532,209,3,1
gjgpenWavO8,46,00:00:28,00:00:35,320,426,211,5,0
gkXl4v0IHb4,17,00:00:07,00:00:10,320,568,90,3,0
glk2zL5hvNY,36,00:00:52,00:00:56,320,568,120,3,1
gmMOJE4_K4A,57,00:00:28,00:00:38,320,568,250,3,1
gmQYfiY6s7g,55,00:01:25,00:01:33,320,568,240,3,0
gmm9RZe3Pmc,11,00:01:09,00:01:17,320,426,240,3,0
gnCHjTWO32E,44,00:00:52,00:01:00,320,568,240,3,0
gnZssGiQC7A,17,00:00:20,00:00:24,320,568,96,3,1
gp1TxUoj6Nw,45,00:00:13,00:00:17,320,568,121,3,0
gpSOG04fX2U,66,00:00:11,00:00:16,320,568,151,3,0
gsOhmRHoQw8,22,00:00:01,00:00:07,320,426,90,5,1
gsYeFd47PtQ,15,00:00:06,00:00:08,320,568,60,3,0
guJZCrvLMqI,65,00:00:16,00:00:20,320,568,120,3,1
guKjTvKZPrU,18,00:00:00,00:00:06,320,568,181,3,1
gzTlWn7i0j4,43,00:00:41,00:00:45,320,426,121,3,0
h-6X6gTYiUU,12,00:02:58,00:03:04,320,568,181,3,1
h1qFLT11s5c,36,00:00:05,00:00:07,320,568,60,3,1
h3baGZWr518,28,00:00:08,00:00:12,320,426,120,3,0
h3wOoPA79SM,66,00:00:57,00:01:00,320,480,91,3,0
h4OsPvOxPP8,61,00:00:17,00:00:23,320,568,180,3,0
h4dcQSKYBZA,76,00:00:18,00:00:22,320,568,120,3,0
h5afX9UjhUQ,12,00:01:28,00:01:31,320,426,91,3,1
h6tTtDQdYQQ,15,00:00:27,00:00:29,320,568,50,3,0
h7UYQKnpmXI,57,00:01:08,00:01:15,320,568,210,3,0
h8CxaQMSqkI,63,00:00:03,00:00:08,320,568,150,3,0
h8gj_FkXODc,18,00:02:37,00:02:40,320,568,72,3,0
h8kGeFD2bsQ,56,00:00:01,00:00:07,320,568,180,3,0
h8tz74NL9Io,48,00:00:00,00:00:05,320,568,151,5,0
hB5mbgwjgxc,44,00:00:38,00:00:42,320,434,120,3,0
hBO77JSOR04,72,00:00:07,00:00:12,320,568,116,3,1
hBOnjKm2sLQ,56,00:00:27,00:00:30,320,568,91,3,0
hBjmhBXoWyY,57,00:02:22,00:02:25,320,568,75,3,1
hDo-sc0nYlc,56,00:03:27,00:03:35,320,426,200,3,0
hEnjUdp6UG0,12,00:00:08,00:00:14,320,568,180,3,0
